# 01:time  02:iteration  03:X 04:IIa
 0.0000000000E+00      0  0.0000000000E+00  0.0000000000E+00
 0.1000000000E+00    500  0.0000000000E+00  0.5069891594E-19
 0.2000000000E+00   1000  0.0000000000E+00  0.5094648867E-18
 0.3000000000E+00   1500  0.0000000000E+00  0.1725682298E-17
 0.4000000000E+00   2000  0.0000000000E+00  0.3852122848E-17
 0.5000000000E+00   2500  0.0000000000E+00  0.6942996355E-17
 0.6000000000E+00   3000  0.0000000000E+00  0.1101784937E-16
 0.7000000000E+00   3500  0.0000000000E+00  0.1608598673E-16
 0.8000000000E+00   4000  0.0000000000E+00  0.2215428918E-16
 0.9000000000E+00   4500  0.0000000000E+00  0.2922939323E-16
 0.1000000000E+01   5000  0.0000000000E+00  0.3731816187E-16
 0.1100000000E+01   5500  0.0000000000E+00  0.4642769728E-16
 0.1200000000E+01   6000  0.0000000000E+00  0.5656526084E-16
 0.1300000000E+01   6500  0.0000000000E+00  0.6773819568E-16
 0.1400000000E+01   7000  0.0000000000E+00  0.7995386930E-16
 0.1500000000E+01   7500  0.0000000000E+00  0.9321963469E-16
 0.1600000000E+01   8000  0.0000000000E+00  0.1075428049E-15
 0.1700000000E+01   8500  0.0000000000E+00  0.1229306366E-15
 0.1800000000E+01   9000  0.0000000000E+00  0.1393903202E-15
 0.1900000000E+01   9500  0.0000000000E+00  0.1569289729E-15
 0.2000000000E+01  10000  0.0000000000E+00  0.1755536351E-15
 0.2100000000E+01  10500  0.0000000000E+00  0.1952712678E-15
 0.2200000000E+01  11000  0.0000000000E+00  0.2160887517E-15
 0.2300000000E+01  11500  0.0000000000E+00  0.2380128861E-15
 0.2400000000E+01  12000  0.0000000000E+00  0.2610503890E-15
 0.2500000000E+01  12500  0.0000000000E+00  0.2852078970E-15
 0.2600000000E+01  13000  0.0000000000E+00  0.3104919656E-15
 0.2700000000E+01  13500  0.0000000000E+00  0.3369090691E-15
 0.2800000000E+01  14000  0.0000000000E+00  0.3644656019E-15
 0.2900000000E+01  14500  0.0000000000E+00  0.3931678780E-15
 0.3000000000E+01  15000  0.0000000000E+00  0.4230221319E-15
 0.3100000000E+01  15500  0.0000000000E+00  0.4540345191E-15
 0.3200000000E+01  16000  0.0000000000E+00  0.4862111163E-15
 0.3300000000E+01  16500  0.0000000000E+00  0.5195579222E-15
 0.3400000000E+01  17000  0.0000000000E+00  0.5540808580E-15
 0.3500000000E+01  17500  0.0000000000E+00  0.5897857675E-15
 0.3600000000E+01  18000  0.0000000000E+00  0.6266784181E-15
 0.3700000000E+01  18500  0.0000000000E+00  0.6647645007E-15
 0.3800000000E+01  19000  0.0000000000E+00  0.7040496310E-15
 0.3900000000E+01  19500  0.0000000000E+00  0.7445393491E-15
 0.4000000000E+01  20000  0.0000000000E+00  0.7862391205E-15
 0.4100000000E+01  20500  0.0000000000E+00  0.8291543367E-15
 0.4200000000E+01  21000  0.0000000000E+00  0.8732903152E-15
 0.4300000000E+01  21500  0.0000000000E+00  0.9186523004E-15
 0.4400000000E+01  22000  0.0000000000E+00  0.9652454637E-15
 0.4500000000E+01  22500  0.0000000000E+00  0.1013074904E-14
 0.4600000000E+01  23000  0.0000000000E+00  0.1062145650E-14
 0.4700000000E+01  23500  0.0000000000E+00  0.1112462656E-14
 0.4800000000E+01  24000  0.0000000000E+00  0.1164030808E-14
 0.4900000000E+01  24500  0.0000000000E+00  0.1216854921E-14
 0.5000000000E+01  25000  0.0000000000E+00  0.1270939739E-14
 0.5100000000E+01  25500  0.0000000000E+00  0.1326289936E-14
 0.5200000000E+01  26000  0.0000000000E+00  0.1382910121E-14
 0.5300000000E+01  26500  0.0000000000E+00  0.1440804828E-14
 0.5400000000E+01  27000  0.0000000000E+00  0.1499978528E-14
 0.5500000000E+01  27500  0.0000000000E+00  0.1560435623E-14
 0.5600000000E+01  28000  0.0000000000E+00  0.1622180446E-14
 0.5700000000E+01  28500  0.0000000000E+00  0.1685217265E-14
 0.5800000000E+01  29000  0.0000000000E+00  0.1749550280E-14
 0.5900000000E+01  29500  0.0000000000E+00  0.1815183627E-14
 0.6000000000E+01  30000  0.0000000000E+00  0.1882121375E-14
 0.6100000000E+01  30500  0.0000000000E+00  0.1950367529E-14
 0.6200000000E+01  31000  0.0000000000E+00  0.2019926028E-14
 0.6300000000E+01  31500  0.0000000000E+00  0.2090800747E-14
 0.6400000000E+01  32000  0.0000000000E+00  0.2162995499E-14
 0.6500000000E+01  32500  0.0000000000E+00  0.2236514031E-14
 0.6600000000E+01  33000  0.0000000000E+00  0.2311360030E-14
 0.6700000000E+01  33500  0.0000000000E+00  0.2387537117E-14
 0.6800000000E+01  34000  0.0000000000E+00  0.2465048854E-14
 0.6900000000E+01  34500  0.0000000000E+00  0.2543898739E-14
 0.7000000000E+01  35000  0.0000000000E+00  0.2624090210E-14
 0.7100000000E+01  35500  0.0000000000E+00  0.2705626644E-14
 0.7200000000E+01  36000  0.0000000000E+00  0.2788511358E-14
 0.7300000000E+01  36500  0.0000000000E+00  0.2872747607E-14
 0.7400000000E+01  37000  0.0000000000E+00  0.2958338589E-14
 0.7500000000E+01  37500  0.0000000000E+00  0.3045287441E-14
 0.7600000000E+01  38000  0.0000000000E+00  0.3133597241E-14
 0.7700000000E+01  38500  0.0000000000E+00  0.3223271009E-14
